Incident_ID,Incident_Type,Priority,Assigned_Department,Location,Reported_Time,Resolved_Time,Resolution_Time_Hours,Status,Resolution_Type
INC101014,Network Outage,Critical,IT Support,Data Center A,2024-06-09 15:00:00,2024-06-12 08:00:00,65.0,Closed,Reboot
INC101015,Application Bug,Critical,DevOps,Data Center A,2024-06-03 10:00:00,2024-06-06 02:00:00,64.0,Closed,Patch Applied
INC101016,Network Outage,Low,DevOps,Data Center B,2024-02-15 07:00:00,2024-02-17 05:00:00,46.0,Resolved,Configuration Fix
INC101017,Server Crash,Low,IT Support,Remote Site 1,2024-08-16 08:00:00,2024-08-18 00:00:00,40.0,Resolved,Patch Applied
INC101018,Application Bug,Low,DevOps,Remote Site 1,2024-09-20 10:00:00,2024-09-21 04:00:00,18.0,Resolved,Hardware Replacement
INC101019,Server Crash,High,DevOps,Data Center A,2024-10-20 16:00:00,2024-10-21 02:00:00,10.0,Resolved,Hardware Replacement
INC101020,Security Breach,Low,Security Team,Remote Site 1,2024-09-13 23:00:00,2024-09-15 10:00:00,35.0,Resolved,Security Mitigation
INC101021,Database Failure,Medium,IT Support,Remote Site 2,2024-10-27 15:00:00,2024-10-29 10:00:00,43.0,Resolved,Reboot
INC101022,Database Failure,High,IT Support,Data Center A,2024-05-10 17:00:00,2024-05-12 16:00:00,47.0,Resolved,Hardware Replacement
INC101023,Database Failure,Low,Security Team,Head Office,2024-02-29 19:00:00,2024-03-03 19:00:00,72.0,Closed,Reboot
INC101024,Database Failure,Medium,Network Team,Head Office,2024-03-22 10:00:00,2024-03-25 08:00:00,70.0,Closed,Reboot
INC101025,Application Bug,Medium,Network Team,Head Office,2024-04-30 09:00:00,2024-05-01 20:00:00,35.0,Resolved,Security Mitigation
INC101026,Application Bug,High,IT Support,Data Center A,2024-05-07 06:00:00,2024-05-09 03:00:00,45.0,Resolved,Hardware Replacement
INC101027,Application Bug,Low,DevOps,Remote Site 2,2024-08-19 12:00:00,2024-08-22 09:00:00,69.0,Closed,Configuration Fix
INC101028,Application Bug,High,IT Support,Data Center B,2024-10-31 10:00:00,2024-11-02 21:00:00,59.0,Resolved,Reboot
INC101029,Network Outage,Critical,Network Team,Head Office,2024-11-23 02:00:00,2024-11-23 12:00:00,10.0,Resolved,Reboot
INC101030,Server Crash,High,IT Support,Data Center B,2024-06-18 09:00:00,2024-06-19 05:00:00,20.0,Resolved,Patch Applied
INC101031,Database Failure,Low,Security Team,Remote Site 1,2024-11-26 22:00:00,2024-11-29 20:00:00,70.0,Closed,Patch Applied
INC101032,Application Bug,High,DevOps,Remote Site 1,2024-09-08 19:00:00,2024-09-08 22:00:00,3.0,Resolved,Configuration Fix
INC101033,Server Crash,Low,IT Support,Data Center B,2024-10-11 23:00:00,2024-10-14 18:00:00,67.0,Closed,Configuration Fix
INC101034,Application Bug,High,Security Team,Remote Site 1,2024-07-21 12:00:00,2024-07-24 08:00:00,68.0,Closed,Security Mitigation
INC101035,Application Bug,Critical,Security Team,Remote Site 2,2024-02-15 00:00:00,2024-02-16 16:00:00,40.0,Resolved,Patch Applied
INC101036,Security Breach,Medium,DevOps,Head Office,2024-11-27 08:00:00,2024-11-28 21:00:00,37.0,Resolved,Reboot
INC101037,Server Crash,High,Security Team,Remote Site 1,2024-11-22 09:00:00,2024-11-23 07:00:00,22.0,Resolved,Security Mitigation
INC101038,Server Crash,High,Network Team,Data Center B,2024-10-13 11:00:00,2024-10-14 07:00:00,20.0,Resolved,Patch Applied
INC101039,Server Crash,Low,IT Support,Head Office,2024-07-15 02:00:00,2024-07-15 19:00:00,17.0,Resolved,Hardware Replacement
INC101040,Security Breach,High,Network Team,Data Center B,2024-07-10 23:00:00,2024-07-11 04:00:00,5.0,Resolved,Configuration Fix
INC101041,Security Breach,Medium,Security Team,Remote Site 1,2024-07-03 06:00:00,2024-07-04 03:00:00,21.0,Resolved,Security Mitigation
INC101042,Security Breach,Low,IT Support,Remote Site 1,2024-11-13 19:00:00,2024-11-16 11:00:00,64.0,Closed,Patch Applied
INC101043,Application Bug,High,Network Team,Data Center A,2024-11-27 03:00:00,2024-11-30 01:00:00,70.0,Closed,Security Mitigation
INC101044,Security Breach,High,DevOps,Head Office,2024-11-26 23:00:00,2024-11-27 18:00:00,19.0,Resolved,Security Mitigation
INC101045,Application Bug,High,IT Support,Remote Site 1,2024-11-03 06:00:00,2024-11-03 12:00:00,6.0,Resolved,Patch Applied
INC101046,Database Failure,Low,Security Team,Data Center A,2024-05-17 02:00:00,2024-05-18 07:00:00,29.0,Resolved,Hardware Replacement
INC101047,Security Breach,Low,Security Team,Data Center A,2024-07-26 13:00:00,2024-07-27 14:00:00,25.0,Resolved,Security Mitigation
INC101048,Database Failure,Medium,Security Team,Data Center B,2024-01-08 16:00:00,2024-01-09 03:00:00,11.0,Resolved,Security Mitigation
INC101049,Application Bug,Low,Database Admin,Remote Site 1,2024-03-07 08:00:00,2024-03-09 23:00:00,63.0,Closed,Configuration Fix
INC101050,Database Failure,Low,Security Team,Remote Site 1,2024-02-20 11:00:00,2024-02-22 18:00:00,55.0,Resolved,Configuration Fix
INC101051,Application Bug,High,IT Support,Head Office,2024-04-27 17:00:00,2024-04-29 14:00:00,45.0,Resolved,Configuration Fix
INC101052,Application Bug,Low,Network Team,Remote Site 1,2024-09-10 02:00:00,2024-09-12 08:00:00,54.0,Resolved,Hardware Replacement
INC101053,Security Breach,Medium,DevOps,Remote Site 1,2024-02-17 15:00:00,2024-02-18 03:00:00,12.0,Resolved,Patch Applied
INC101054,Server Crash,High,DevOps,Remote Site 2,2024-04-24 11:00:00,2024-04-24 20:00:00,9.0,Resolved,Security Mitigation
INC101055,Application Bug,Low,IT Support,Remote Site 1,2024-08-06 01:00:00,2024-08-07 12:00:00,35.0,Resolved,Hardware Replacement
INC101056,Server Crash,Critical,Database Admin,Data Center B,2024-03-09 00:00:00,2024-03-10 00:00:00,24.0,Resolved,Hardware Replacement
INC101057,Security Breach,Critical,IT Support,Head Office,2024-10-11 20:00:00,2024-10-13 11:00:00,39.0,Resolved,Hardware Replacement
INC101058,Database Failure,Critical,Network Team,Data Center A,2024-09-27 01:00:00,2024-09-27 02:00:00,1.0,Resolved,Patch Applied
INC101059,Security Breach,High,DevOps,Data Center A,2024-08-11 04:00:00,2024-08-12 17:00:00,37.0,Resolved,Hardware Replacement
INC101060,Server Crash,Critical,Network Team,Data Center A,2024-02-10 17:00:00,2024-02-12 05:00:00,36.0,Resolved,Hardware Replacement
INC101061,Network Outage,High,Database Admin,Remote Site 1,2024-07-12 01:00:00,2024-07-14 09:00:00,56.0,Resolved,Configuration Fix
INC101062,Application Bug,Low,Security Team,Remote Site 2,2024-09-07 04:00:00,2024-09-07 07:00:00,3.0,Resolved,Configuration Fix
INC101063,Server Crash,Low,Network Team,Head Office,2024-06-06 08:00:00,2024-06-07 02:00:00,18.0,Resolved,Configuration Fix
INC101064,Server Crash,Low,Security Team,Head Office,2024-05-23 04:00:00,2024-05-25 02:00:00,46.0,Resolved,Reboot
INC101065,Security Breach,High,Database Admin,Data Center A,2024-06-24 09:00:00,2024-06-25 10:00:00,25.0,Resolved,Patch Applied
INC101066,Network Outage,Medium,Database Admin,Head Office,2024-10-24 19:00:00,2024-10-26 12:00:00,41.0,Resolved,Configuration Fix
INC101067,Security Breach,High,IT Support,Remote Site 2,2024-07-16 23:00:00,2024-07-18 21:00:00,46.0,Resolved,Patch Applied
INC101068,Network Outage,Medium,Database Admin,Head Office,2024-05-07 07:00:00,2024-05-09 22:00:00,63.0,Closed,Hardware Replacement
INC101069,Security Breach,Medium,IT Support,Data Center B,2024-02-22 18:00:00,2024-02-25 11:00:00,65.0,Closed,Patch Applied
INC101070,Server Crash,Low,DevOps,Remote Site 1,2024-11-08 16:00:00,2024-11-09 02:00:00,10.0,Resolved,Reboot
INC101071,Server Crash,Low,DevOps,Head Office,2024-04-16 08:00:00,2024-04-18 07:00:00,47.0,Resolved,Patch Applied
INC101072,Application Bug,High,Network Team,Head Office,2024-01-10 19:00:00,2024-01-11 11:00:00,16.0,Resolved,Patch Applied
INC101073,Server Crash,Medium,Network Team,Head Office,2024-02-12 18:00:00,2024-02-13 21:00:00,27.0,Resolved,Patch Applied
INC101074,Network Outage,Critical,IT Support,Data Center A,2024-01-07 10:00:00,2024-01-10 00:00:00,62.0,Closed,Hardware Replacement
INC101075,Network Outage,Medium,IT Support,Data Center A,2024-09-27 16:00:00,2024-09-30 10:00:00,66.0,Closed,Security Mitigation
INC101076,Network Outage,Critical,IT Support,Head Office,2024-01-15 18:00:00,2024-01-16 03:00:00,9.0,Resolved,Configuration Fix
INC101077,Network Outage,Low,IT Support,Remote Site 2,2024-03-11 02:00:00,2024-03-12 04:00:00,26.0,Resolved,Patch Applied
INC101078,Security Breach,Low,IT Support,Data Center B,2024-10-15 17:00:00,2024-10-17 05:00:00,36.0,Resolved,Security Mitigation
INC101079,Security Breach,High,Network Team,Remote Site 2,2024-09-23 12:00:00,2024-09-24 19:00:00,31.0,Resolved,Security Mitigation
INC101080,Database Failure,Low,IT Support,Remote Site 2,2024-09-17 12:00:00,2024-09-17 14:00:00,2.0,Resolved,Security Mitigation
INC101081,Server Crash,Medium,Security Team,Data Center B,2024-11-03 18:00:00,2024-11-06 15:00:00,69.0,Closed,Reboot
INC101082,Network Outage,Medium,Database Admin,Remote Site 1,2024-05-05 02:00:00,2024-05-06 02:00:00,24.0,Resolved,Hardware Replacement
INC101083,Network Outage,Medium,Security Team,Remote Site 1,2024-05-24 18:00:00,2024-05-25 22:00:00,28.0,Resolved,Security Mitigation
INC101084,Server Crash,Critical,IT Support,Head Office,2024-02-12 04:00:00,2024-02-14 16:00:00,60.0,Closed,Reboot
INC101085,Database Failure,Medium,DevOps,Head Office,2024-08-28 13:00:00,2024-08-30 02:00:00,37.0,Resolved,Security Mitigation
INC101086,Network Outage,Low,Security Team,Remote Site 1,2024-02-09 11:00:00,2024-02-11 13:00:00,50.0,Resolved,Configuration Fix
INC101087,Application Bug,High,DevOps,Data Center B,2024-07-08 01:00:00,2024-07-10 06:00:00,53.0,Resolved,Configuration Fix
INC101088,Application Bug,Medium,IT Support,Remote Site 1,2024-11-16 12:00:00,2024-11-18 12:00:00,48.0,Resolved,Patch Applied
INC101089,Network Outage,Critical,IT Support,Remote Site 1,2024-05-29 12:00:00,2024-06-01 07:00:00,67.0,Closed,Reboot
INC101090,Network Outage,Medium,DevOps,Remote Site 1,2024-08-25 05:00:00,2024-08-25 19:00:00,14.0,Resolved,Patch Applied
INC101091,Network Outage,High,Network Team,Head Office,2024-03-09 08:00:00,2024-03-11 12:00:00,52.0,Resolved,Reboot
INC101092,Server Crash,Critical,DevOps,Head Office,2024-09-18 01:00:00,2024-09-19 12:00:00,35.0,Resolved,Hardware Replacement
INC101093,Security Breach,Critical,Database Admin,Remote Site 1,2024-06-14 09:00:00,2024-06-17 03:00:00,66.0,Closed,Configuration Fix
INC101094,Server Crash,Critical,IT Support,Data Center A,2024-03-26 13:00:00,2024-03-29 04:00:00,63.0,Closed,Hardware Replacement
INC101095,Server Crash,Medium,IT Support,Data Center A,2024-09-08 20:00:00,2024-09-09 03:00:00,7.0,Resolved,Reboot
INC101096,Application Bug,Low,Network Team,Remote Site 1,2024-07-25 08:00:00,2024-07-27 02:00:00,42.0,Resolved,Patch Applied
INC101097,Security Breach,Low,IT Support,Remote Site 2,2024-09-18 23:00:00,2024-09-21 15:00:00,64.0,Closed,Hardware Replacement
INC101098,Server Crash,High,DevOps,Remote Site 1,2024-06-21 07:00:00,2024-06-22 17:00:00,34.0,Resolved,Security Mitigation
INC101099,Security Breach,Low,IT Support,Remote Site 1,2024-10-27 09:00:00,2024-10-28 01:00:00,16.0,Resolved,Hardware Replacement
INC101100,Application Bug,High,DevOps,Remote Site 1,2024-06-05 21:00:00,2024-06-06 02:00:00,5.0,Resolved,Reboot
INC101101,Server Crash,High,Network Team,Remote Site 1,2024-05-27 00:00:00,2024-05-27 18:00:00,18.0,Resolved,Configuration Fix
INC101102,Application Bug,Critical,IT Support,Remote Site 2,2024-08-18 09:00:00,2024-08-21 00:00:00,63.0,Closed,Security Mitigation
INC101103,Database Failure,Critical,DevOps,Remote Site 2,2024-10-18 14:00:00,2024-10-19 11:00:00,21.0,Resolved,Security Mitigation
INC101104,Network Outage,Critical,Security Team,Remote Site 1,2024-07-20 17:00:00,2024-07-22 18:00:00,49.0,Resolved,Security Mitigation
INC101105,Security Breach,High,Security Team,Data Center A,2024-01-10 14:00:00,2024-01-10 20:00:00,6.0,Resolved,Patch Applied
INC101106,Security Breach,High,Database Admin,Data Center A,2024-09-18 04:00:00,2024-09-20 00:00:00,44.0,Resolved,Hardware Replacement
INC101107,Network Outage,Critical,Security Team,Head Office,2024-05-20 14:00:00,2024-05-22 11:00:00,45.0,Resolved,Reboot
INC101108,Server Crash,Medium,Network Team,Head Office,2024-07-21 06:00:00,2024-07-21 17:00:00,11.0,Resolved,Reboot
INC101109,Security Breach,Low,Security Team,Data Center B,2024-01-07 17:00:00,2024-01-10 14:00:00,69.0,Closed,Configuration Fix
INC101110,Network Outage,Critical,DevOps,Remote Site 2,2024-06-24 16:00:00,2024-06-26 22:00:00,54.0,Resolved,Configuration Fix
INC101111,Network Outage,Critical,Database Admin,Data Center A,2024-04-18 00:00:00,2024-04-20 01:00:00,49.0,Resolved,Security Mitigation
INC101112,Application Bug,High,Database Admin,Data Center A,2024-10-02 21:00:00,2024-10-05 12:00:00,63.0,Closed,Reboot
INC101113,Server Crash,High,DevOps,Remote Site 2,2024-10-03 23:00:00,2024-10-05 19:00:00,44.0,Resolved,Patch Applied
INC101114,Database Failure,High,Security Team,Remote Site 1,2024-03-09 20:00:00,2024-03-12 12:00:00,64.0,Closed,Reboot
INC101115,Database Failure,Medium,Security Team,Head Office,2024-01-17 05:00:00,2024-01-18 20:00:00,39.0,Resolved,Security Mitigation
INC101116,Application Bug,Medium,Database Admin,Data Center A,2024-09-01 23:00:00,2024-09-02 12:00:00,13.0,Resolved,Security Mitigation
INC101117,Security Breach,High,IT Support,Remote Site 2,2024-09-30 11:00:00,2024-10-03 07:00:00,68.0,Closed,Hardware Replacement
INC101118,Application Bug,Medium,Security Team,Data Center A,2024-08-10 09:00:00,2024-08-12 00:00:00,39.0,Resolved,Security Mitigation
INC101119,Security Breach,Critical,Database Admin,Head Office,2024-03-09 07:00:00,2024-03-11 13:00:00,54.0,Resolved,Hardware Replacement
INC101120,Security Breach,Critical,Database Admin,Data Center B,2024-10-27 16:00:00,2024-10-27 19:00:00,3.0,Resolved,Security Mitigation
INC101121,Server Crash,Critical,Network Team,Remote Site 1,2024-04-01 10:00:00,2024-04-04 07:00:00,69.0,Closed,Security Mitigation
INC101122,Application Bug,Low,Database Admin,Data Center B,2024-05-04 08:00:00,2024-05-06 20:00:00,60.0,Closed,Patch Applied
INC101123,Server Crash,Medium,Security Team,Remote Site 1,2024-05-20 00:00:00,2024-05-21 17:00:00,41.0,Resolved,Reboot
INC101124,Server Crash,Critical,Security Team,Head Office,2024-08-08 12:00:00,2024-08-09 09:00:00,21.0,Resolved,Configuration Fix
INC101125,Database Failure,Medium,DevOps,Data Center B,2024-02-08 18:00:00,2024-02-09 14:00:00,20.0,Resolved,Patch Applied
INC101126,Network Outage,Medium,Security Team,Remote Site 1,2024-06-14 16:00:00,2024-06-17 16:00:00,72.0,Closed,Hardware Replacement
INC101127,Application Bug,Low,Network Team,Data Center B,2024-04-03 02:00:00,2024-04-03 20:00:00,18.0,Resolved,Reboot
INC101128,Security Breach,High,Database Admin,Data Center B,2024-08-07 22:00:00,2024-08-08 04:00:00,6.0,Resolved,Hardware Replacement
INC101129,Network Outage,Low,IT Support,Head Office,2024-07-24 08:00:00,2024-07-25 23:00:00,39.0,Resolved,Reboot
INC101130,Application Bug,High,IT Support,Remote Site 1,2024-11-17 22:00:00,2024-11-18 16:00:00,18.0,Resolved,Patch Applied
INC101131,Network Outage,Low,Database Admin,Remote Site 2,2024-11-20 03:00:00,2024-11-22 23:00:00,68.0,Closed,Configuration Fix
INC101132,Application Bug,Low,Network Team,Remote Site 2,2024-02-11 17:00:00,2024-02-13 10:00:00,41.0,Resolved,Configuration Fix
INC101133,Database Failure,Critical,Network Team,Remote Site 1,2024-03-15 09:00:00,2024-03-16 04:00:00,19.0,Resolved,Reboot
INC101134,Server Crash,Medium,Security Team,Remote Site 1,2024-05-19 09:00:00,2024-05-20 18:00:00,33.0,Resolved,Security Mitigation
INC101135,Network Outage,Critical,Database Admin,Head Office,2024-08-26 19:00:00,2024-08-27 10:00:00,15.0,Resolved,Configuration Fix
INC101136,Database Failure,Critical,DevOps,Data Center B,2024-11-24 19:00:00,2024-11-26 07:00:00,36.0,Resolved,Patch Applied
INC101137,Security Breach,Critical,Security Team,Head Office,2024-01-08 04:00:00,2024-01-08 09:00:00,5.0,Resolved,Reboot
INC101138,Server Crash,High,Database Admin,Remote Site 1,2024-04-15 13:00:00,2024-04-17 12:00:00,47.0,Resolved,Reboot
INC101139,Database Failure,Medium,DevOps,Remote Site 1,2024-01-03 16:00:00,2024-01-05 19:00:00,51.0,Resolved,Configuration Fix
INC101140,Security Breach,Low,Network Team,Head Office,2024-03-12 19:00:00,2024-03-13 16:00:00,21.0,Resolved,Hardware Replacement
INC101141,Security Breach,Critical,IT Support,Head Office,2024-10-22 17:00:00,2024-10-23 04:00:00,11.0,Resolved,Hardware Replacement
INC101142,Application Bug,Critical,Security Team,Remote Site 1,2024-10-26 06:00:00,2024-10-26 19:00:00,13.0,Resolved,Patch Applied
INC101143,Security Breach,Low,Security Team,Remote Site 1,2024-07-24 12:00:00,2024-07-27 11:00:00,71.0,Closed,Configuration Fix
INC101144,Application Bug,Low,IT Support,Data Center B,2024-08-03 02:00:00,2024-08-05 11:00:00,57.0,Resolved,Patch Applied
INC101145,Network Outage,Critical,Network Team,Head Office,2024-04-17 02:00:00,2024-04-17 13:00:00,11.0,Resolved,Reboot
INC101146,Server Crash,Medium,Database Admin,Data Center B,2024-10-16 02:00:00,2024-10-18 07:00:00,53.0,Resolved,Configuration Fix
INC101147,Application Bug,Critical,Network Team,Head Office,2024-02-29 05:00:00,2024-03-01 23:00:00,42.0,Resolved,Configuration Fix
INC101148,Server Crash,Low,DevOps,Head Office,2024-03-03 02:00:00,2024-03-05 05:00:00,51.0,Resolved,Hardware Replacement
INC101149,Database Failure,Medium,IT Support,Data Center A,2024-11-11 02:00:00,2024-11-14 02:00:00,72.0,Closed,Security Mitigation
INC101150,Server Crash,Low,DevOps,Data Center B,2024-03-30 08:00:00,2024-03-31 06:00:00,22.0,Resolved,Reboot
INC101151,Application Bug,Critical,Database Admin,Head Office,2024-02-20 22:00:00,2024-02-21 10:00:00,12.0,Resolved,Configuration Fix
INC101152,Server Crash,Low,IT Support,Remote Site 2,2024-05-28 12:00:00,2024-05-30 23:00:00,59.0,Resolved,Hardware Replacement
INC101153,Network Outage,Medium,Network Team,Data Center B,2024-11-18 22:00:00,2024-11-20 09:00:00,35.0,Resolved,Configuration Fix
INC101154,Application Bug,Critical,Network Team,Remote Site 1,2024-10-19 07:00:00,2024-10-20 10:00:00,27.0,Resolved,Security Mitigation
INC101155,Server Crash,High,Network Team,Remote Site 1,2024-03-02 13:00:00,2024-03-04 18:00:00,53.0,Resolved,Patch Applied
INC101156,Network Outage,High,Security Team,Data Center B,2024-07-29 20:00:00,2024-08-01 06:00:00,58.0,Resolved,Patch Applied
INC101157,Security Breach,Critical,IT Support,Data Center A,2024-06-09 01:00:00,2024-06-09 19:00:00,18.0,Resolved,Configuration Fix
INC101158,Application Bug,Medium,DevOps,Remote Site 1,2024-09-08 06:00:00,2024-09-09 15:00:00,33.0,Resolved,Reboot
INC101159,Network Outage,Low,IT Support,Head Office,2024-11-13 19:00:00,2024-11-15 02:00:00,31.0,Resolved,Hardware Replacement
INC101160,Security Breach,Low,IT Support,Head Office,2024-06-21 05:00:00,2024-06-23 06:00:00,49.0,Resolved,Configuration Fix
INC101161,Application Bug,High,Network Team,Remote Site 2,2024-01-15 00:00:00,2024-01-15 23:00:00,23.0,Resolved,Configuration Fix
INC101162,Server Crash,Critical,Security Team,Remote Site 1,2024-02-15 00:00:00,2024-02-15 12:00:00,12.0,Resolved,Configuration Fix
INC101163,Database Failure,Critical,Network Team,Head Office,2024-02-09 21:00:00,2024-02-11 14:00:00,41.0,Resolved,Reboot
INC101164,Server Crash,Critical,Security Team,Head Office,2024-11-12 03:00:00,2024-11-14 11:00:00,56.0,Resolved,Configuration Fix
INC101165,Security Breach,High,Database Admin,Head Office,2024-05-28 17:00:00,2024-05-29 15:00:00,22.0,Resolved,Configuration Fix
INC101166,Application Bug,Medium,Database Admin,Remote Site 1,2024-01-19 03:00:00,2024-01-20 04:00:00,25.0,Resolved,Patch Applied
INC101167,Network Outage,Medium,Network Team,Data Center A,2024-06-09 12:00:00,2024-06-10 22:00:00,34.0,Resolved,Patch Applied
INC101168,Application Bug,Critical,IT Support,Remote Site 1,2024-01-14 22:00:00,2024-01-17 07:00:00,57.0,Resolved,Configuration Fix
INC101169,Database Failure,Critical,DevOps,Remote Site 1,2024-02-08 09:00:00,2024-02-09 04:00:00,19.0,Resolved,Reboot
INC101170,Security Breach,Low,Network Team,Head Office,2024-03-02 15:00:00,2024-03-03 13:00:00,22.0,Resolved,Security Mitigation
INC101171,Security Breach,Medium,Database Admin,Data Center A,2024-06-28 13:00:00,2024-06-29 13:00:00,24.0,Resolved,Hardware Replacement
INC101172,Network Outage,Medium,DevOps,Data Center A,2024-10-29 21:00:00,2024-10-31 16:00:00,43.0,Resolved,Reboot
INC101173,Security Breach,Low,DevOps,Head Office,2024-07-20 12:00:00,2024-07-21 02:00:00,14.0,Resolved,Configuration Fix
INC101174,Server Crash,Low,IT Support,Remote Site 1,2024-10-10 13:00:00,2024-10-13 03:00:00,62.0,Closed,Hardware Replacement
INC101175,Security Breach,Low,Security Team,Data Center A,2024-08-11 23:00:00,2024-08-14 09:00:00,58.0,Resolved,Configuration Fix
INC101176,Database Failure,Medium,Network Team,Data Center A,2024-09-30 14:00:00,2024-10-02 03:00:00,37.0,Resolved,Configuration Fix
INC101177,Network Outage,Low,Database Admin,Remote Site 2,2024-05-10 04:00:00,2024-05-10 16:00:00,12.0,Resolved,Hardware Replacement
INC101178,Security Breach,Medium,Network Team,Remote Site 1,2024-01-31 10:00:00,2024-01-31 13:00:00,3.0,Resolved,Patch Applied
INC101179,Server Crash,Critical,DevOps,Head Office,2024-08-08 21:00:00,2024-08-09 17:00:00,20.0,Resolved,Reboot
INC101180,Security Breach,Critical,DevOps,Head Office,2024-11-04 11:00:00,2024-11-05 04:00:00,17.0,Resolved,Configuration Fix
INC101181,Network Outage,High,Database Admin,Data Center B,2024-06-16 02:00:00,2024-06-18 12:00:00,58.0,Resolved,Hardware Replacement
INC101182,Application Bug,High,Database Admin,Remote Site 2,2024-05-24 09:00:00,2024-05-24 21:00:00,12.0,Resolved,Hardware Replacement
INC101183,Security Breach,Medium,DevOps,Remote Site 1,2024-02-01 17:00:00,2024-02-01 23:00:00,6.0,Resolved,Security Mitigation
INC101184,Security Breach,Critical,Network Team,Data Center B,2024-11-13 16:00:00,2024-11-16 08:00:00,64.0,Closed,Security Mitigation
INC101185,Database Failure,Low,Security Team,Remote Site 1,2024-05-29 06:00:00,2024-05-29 17:00:00,11.0,Resolved,Hardware Replacement
INC101186,Security Breach,Medium,Network Team,Head Office,2024-10-14 05:00:00,2024-10-15 13:00:00,32.0,Resolved,Security Mitigation
INC101187,Application Bug,High,Database Admin,Data Center A,2024-07-07 01:00:00,2024-07-07 11:00:00,10.0,Resolved,Reboot
INC101188,Database Failure,Low,Database Admin,Remote Site 1,2024-05-20 23:00:00,2024-05-21 12:00:00,13.0,Resolved,Hardware Replacement
INC101189,Database Failure,High,Security Team,Head Office,2024-07-18 20:00:00,2024-07-19 07:00:00,11.0,Resolved,Security Mitigation
INC101190,Network Outage,Low,DevOps,Data Center B,2024-09-25 08:00:00,2024-09-26 08:00:00,24.0,Resolved,Hardware Replacement
INC101191,Network Outage,Low,DevOps,Head Office,2024-04-17 03:00:00,2024-04-19 14:00:00,59.0,Resolved,Hardware Replacement
INC101192,Database Failure,High,Security Team,Data Center B,2024-03-13 01:00:00,2024-03-14 01:00:00,24.0,Resolved,Reboot
INC101193,Database Failure,High,IT Support,Remote Site 1,2024-07-01 09:00:00,2024-07-01 12:00:00,3.0,Resolved,Reboot
INC101194,Application Bug,Low,IT Support,Data Center B,2024-08-11 20:00:00,2024-08-14 10:00:00,62.0,Closed,Hardware Replacement
INC101195,Application Bug,Critical,Security Team,Remote Site 2,2024-10-04 13:00:00,2024-10-06 12:00:00,47.0,Resolved,Hardware Replacement
INC101196,Security Breach,Low,Network Team,Data Center B,2024-01-05 17:00:00,2024-01-06 18:00:00,25.0,Resolved,Reboot
INC101197,Network Outage,Medium,IT Support,Data Center B,2024-06-13 05:00:00,2024-06-14 00:00:00,19.0,Resolved,Patch Applied
INC101198,Application Bug,Medium,IT Support,Head Office,2024-09-19 17:00:00,2024-09-22 05:00:00,60.0,Closed,Patch Applied
INC101199,Application Bug,Critical,IT Support,Data Center A,2024-02-26 16:00:00,2024-02-27 12:00:00,20.0,Resolved,Hardware Replacement
